;0;1
0;noNeed;
1;noNeed;
2;simulation_time;20.82
3;agents_distance_walked;{14: 23.92541381812068}
4;average_distance_walked;23.92541381812068
5;agents_speeds;{14: 1.1491553226763056}
6;average_speed;1.1491553226763056
7;average_density;1.0
8;average_time;20.82
9;new_metric;2.4899624337316633
10;cassol_metric;2.034312894311535
11;normalized_total_simulation_time;20.82
12;normalized_average_simulation_time;20.82
13;normalized_average_speed;1.1491553226763056
14;normalized_average_distance_walked;23.92541381812068
15;minimum_simulation_time;20.82
16;maximum_average_density;1.0
17;maximum_average_density_frame;0
18;maximum_cell_density;1
19;maximum_cell_density_frame;0
20;maximum_cell_density_id;2-29
21;maximum_agent_speed;1.2000000000000939
22;minimum_agent_speed;0.9090481211582158
23;maximum_distance_walked;23.92541381812068
24;minimum_distance_walked;23.92541381812068
