;0;1
0;noNeed;
1;noNeed;
2;simulation_time;55.9
3;agents_distance_walked;{86: 63.48884385850889}
4;average_distance_walked;63.48884385850889
5;agents_speeds;{86: 1.1357574929965812}
6;average_speed;1.1357574929965812
7;average_density;1.0
8;average_time;55.9
9;new_metric;2.5879935643672143
10;cassol_metric;2.0874126777697897
11;normalized_total_simulation_time;55.9
12;normalized_average_simulation_time;55.9
13;normalized_average_speed;1.1357574929965812
14;normalized_average_distance_walked;63.48884385850889
15;minimum_simulation_time;55.9
16;maximum_average_density;1.0
17;maximum_average_density_frame;0
18;maximum_cell_density;1
19;maximum_cell_density_frame;1653
20;maximum_cell_density_id;5-15
21;maximum_agent_speed;1.2000000000001125
22;minimum_agent_speed;0.4606061196881003
23;maximum_distance_walked;63.48884385850889
24;minimum_distance_walked;63.48884385850889
