;0;1
0;noNeed;
1;noNeed;
2;simulation_time;22.82
3;agents_distance_walked;{63: 26.347199979047907}
4;average_distance_walked;26.347199979047907
5;agents_speeds;{63: 1.1545661691081466}
6;average_speed;1.1545661691081466
7;average_density;1.0
8;average_time;22.82
9;new_metric;2.510388856804683
10;cassol_metric;2.0473253468535515
11;normalized_total_simulation_time;22.82
12;normalized_average_simulation_time;22.82
13;normalized_average_speed;1.1545661691081466
14;normalized_average_distance_walked;26.347199979047907
15;minimum_simulation_time;22.82
16;maximum_average_density;1.0
17;maximum_average_density_frame;0
18;maximum_cell_density;1
19;maximum_cell_density_frame;0
20;maximum_cell_density_id;0-24
21;maximum_agent_speed;1.200000000000091
22;minimum_agent_speed;0.9506669235674754
23;maximum_distance_walked;26.347199979047907
24;minimum_distance_walked;26.347199979047907
