;0;1
0;noNeed;
1;noNeed;
2;simulation_time;20.7
3;agents_distance_walked;{35: 23.96980678945512}
4;average_distance_walked;23.96980678945512
5;agents_speeds;{35: 1.157961680650006}
6;average_speed;1.157961680650006
7;average_density;1.0
8;average_time;20.7
9;new_metric;2.4975973809453347
10;cassol_metric;2.0406031118424486
11;normalized_total_simulation_time;20.7
12;normalized_average_simulation_time;20.7
13;normalized_average_speed;1.157961680650006
14;normalized_average_distance_walked;23.96980678945512
15;minimum_simulation_time;20.7
16;maximum_average_density;1.0
17;maximum_average_density_frame;0
18;maximum_cell_density;1
19;maximum_cell_density_frame;222
20;maximum_cell_density_id;1-21
21;maximum_agent_speed;1.2000000000000866
22;minimum_agent_speed;0.836176834932239
23;maximum_distance_walked;23.96980678945512
24;minimum_distance_walked;23.96980678945512
