;0;1
0;noNeed;
1;noNeed;
2;simulation_time;53.76
3;agents_distance_walked;{7: 60.3674542933997}
4;average_distance_walked;60.3674542933997
5;agents_speeds;{7: 1.1229065158742504}
6;average_speed;1.1229065158742504
7;average_density;1.0
8;average_time;53.76
9;new_metric;2.5716015098297205
10;cassol_metric;2.0749595050805736
11;normalized_total_simulation_time;53.76
12;normalized_average_simulation_time;53.76
13;normalized_average_speed;1.1229065158742504
14;normalized_average_distance_walked;60.3674542933997
15;minimum_simulation_time;53.76
16;maximum_average_density;1.0
17;maximum_average_density_frame;0
18;maximum_cell_density;1
19;maximum_cell_density_frame;1549
20;maximum_cell_density_id;5-15
21;maximum_agent_speed;1.2000000000001223
22;minimum_agent_speed;0.3143720209249197
23;maximum_distance_walked;60.3674542933997
24;minimum_distance_walked;60.3674542933997
