;0;1
0;noNeed;
1;noNeed;
2;simulation_time;38.64
3;agents_distance_walked;{5: 38.57422561481626}
4;average_distance_walked;38.57422561481626
5;agents_speeds;{5: 0.9982977643585987}
6;average_speed;0.9982977643585987
7;average_density;1.0
8;average_time;38.64
9;new_metric;2.4045524696592686
10;cassol_metric;1.947927066425335
11;normalized_total_simulation_time;38.64
12;normalized_average_simulation_time;38.64
13;normalized_average_speed;0.9982977643585987
14;normalized_average_distance_walked;38.57422561481626
15;minimum_simulation_time;38.64
16;maximum_average_density;1.0
17;maximum_average_density_frame;0
18;maximum_cell_density;1
19;maximum_cell_density_frame;0
20;maximum_cell_density_id;0-1
21;maximum_agent_speed;1.200000000000081
22;minimum_agent_speed;0.0
23;maximum_distance_walked;38.57422561481626
24;minimum_distance_walked;38.57422561481626
