;0;1
0;noNeed;
1;noNeed;
2;simulation_time;23.22
3;agents_distance_walked;{4: 26.616882930497603}
4;average_distance_walked;26.616882930497603
5;agents_speeds;{4: 1.1462912545433939}
6;average_speed;1.1462912545433939
7;average_density;1.0
8;average_time;23.22
9;new_metric;2.504907842594869
10;cassol_metric;2.0423676096464347
11;normalized_total_simulation_time;23.22
12;normalized_average_simulation_time;23.22
13;normalized_average_speed;1.1462912545433939
14;normalized_average_distance_walked;26.616882930497603
15;minimum_simulation_time;23.22
16;maximum_average_density;1.0
17;maximum_average_density_frame;0
18;maximum_cell_density;1
19;maximum_cell_density_frame;387
20;maximum_cell_density_id;1-20
21;maximum_agent_speed;1.200000000000088
22;minimum_agent_speed;0.8732707266461057
23;maximum_distance_walked;26.616882930497603
24;minimum_distance_walked;26.616882930497603
