;0;1
0;noNeed;
1;noNeed;
2;simulation_time;20.92
3;agents_distance_walked;{14: 24.032102325497625}
4;average_distance_walked;24.032102325497625
5;agents_speeds;{14: 1.1487620614482612}
6;average_speed;1.1487620614482612
7;average_density;1.0
8;average_time;20.92
9;new_metric;2.490392578603835
10;cassol_metric;2.034479773231256
11;normalized_total_simulation_time;20.92
12;normalized_average_simulation_time;20.92
13;normalized_average_speed;1.1487620614482612
14;normalized_average_distance_walked;24.032102325497625
15;minimum_simulation_time;20.92
16;maximum_average_density;1.0
17;maximum_average_density_frame;0
18;maximum_cell_density;1
19;maximum_cell_density_frame;0
20;maximum_cell_density_id;2-29
21;maximum_agent_speed;1.200000000000087
22;minimum_agent_speed;0.9000501214717602
23;maximum_distance_walked;24.032102325497625
24;minimum_distance_walked;24.032102325497625
