;0;1
0;noNeed;
1;noNeed;
2;simulation_time;37.38
3;agents_distance_walked;{16: 42.747068009249695}
4;average_distance_walked;42.747068009249695
5;agents_speeds;{16: 1.14358127365569}
6;average_speed;1.14358127365569
7;average_density;1.0
8;average_time;37.38
9;new_metric;2.5623366495159354
10;cassol_metric;2.074742078913776
11;normalized_total_simulation_time;37.38
12;normalized_average_simulation_time;37.38
13;normalized_average_speed;1.14358127365569
14;normalized_average_distance_walked;42.747068009249695
15;minimum_simulation_time;37.38
16;maximum_average_density;1.0
17;maximum_average_density_frame;0
18;maximum_cell_density;1
19;maximum_cell_density_frame;0
20;maximum_cell_density_id;2-2
21;maximum_agent_speed;1.2000000000001116
22;minimum_agent_speed;0.5251698276582988
23;maximum_distance_walked;42.747068009249695
24;minimum_distance_walked;42.747068009249695
