;0;1
0;noNeed;
1;noNeed;
2;simulation_time;63.36
3;agents_distance_walked;{7: 71.27770738662153}
4;average_distance_walked;71.27770738662153
5;agents_speeds;{7: 1.1249638160767288}
6;average_speed;1.1249638160767288
7;average_density;1.0
8;average_time;63.36
9;new_metric;2.58463013659333
10;cassol_metric;2.0828092289517706
11;normalized_total_simulation_time;63.36
12;normalized_average_simulation_time;63.36
13;normalized_average_speed;1.1249638160767288
14;normalized_average_distance_walked;71.27770738662153
15;minimum_simulation_time;63.36
16;maximum_average_density;1.0
17;maximum_average_density_frame;0
18;maximum_cell_density;1
19;maximum_cell_density_frame;2047
20;maximum_cell_density_id;5-15
21;maximum_agent_speed;1.20000000000011
22;minimum_agent_speed;0.3778795967309188
23;maximum_distance_walked;71.27770738662153
24;minimum_distance_walked;71.27770738662153
