;0;1
0;noNeed;
1;noNeed;
2;simulation_time;45.36
3;agents_distance_walked;{11: 52.2259605631104}
4;average_distance_walked;52.2259605631104
5;agents_speeds;{11: 1.1513659736135449}
6;average_speed;1.1513659736135449
7;average_density;1.0
8;average_time;45.36
9;new_metric;2.588296035145817
10;cassol_metric;2.0913662698190003
11;normalized_total_simulation_time;45.36
12;normalized_average_simulation_time;45.36
13;normalized_average_speed;1.1513659736135449
14;normalized_average_distance_walked;52.2259605631104
15;minimum_simulation_time;45.36
16;maximum_average_density;1.0
17;maximum_average_density_frame;0
18;maximum_cell_density;1
19;maximum_cell_density_frame;0
20;maximum_cell_density_id;4-10
21;maximum_agent_speed;1.2000000000001763
22;minimum_agent_speed;0.9202689451885913
23;maximum_distance_walked;52.2259605631104
24;minimum_distance_walked;52.2259605631104
