;0;1
0;noNeed;
1;noNeed;
2;simulation_time;55.42
3;agents_distance_walked;{86: 63.411297912697584}
4;average_distance_walked;63.411297912697584
5;agents_speeds;{86: 1.1441951987134171}
6;average_speed;1.1441951987134171
7;average_density;1.0
8;average_time;55.42
9;new_metric;2.5962766033132936
10;cassol_metric;2.0941697851908034
11;normalized_total_simulation_time;55.42
12;normalized_average_simulation_time;55.42
13;normalized_average_speed;1.1441951987134171
14;normalized_average_distance_walked;63.411297912697584
15;minimum_simulation_time;55.42
16;maximum_average_density;1.0
17;maximum_average_density_frame;0
18;maximum_cell_density;1
19;maximum_cell_density_frame;1640
20;maximum_cell_density_id;5-15
21;maximum_agent_speed;1.200000000000094
22;minimum_agent_speed;0.3501619699969862
23;maximum_distance_walked;63.411297912697584
24;minimum_distance_walked;63.411297912697584
