;0;1
0;noNeed;
1;noNeed;
2;simulation_time;26.66
3;agents_distance_walked;{7: 25.524890428173737}
4;average_distance_walked;25.524890428173737
5;agents_speeds;{7: 0.9574227467432009}
6;average_speed;0.9574227467432009
7;average_density;1.0
8;average_time;26.66
9;new_metric;2.316244352283701
10;cassol_metric;1.887246951825081
11;normalized_total_simulation_time;26.66
12;normalized_average_simulation_time;26.66
13;normalized_average_speed;0.9574227467432009
14;normalized_average_distance_walked;25.524890428173737
15;minimum_simulation_time;26.66
16;maximum_average_density;1.0
17;maximum_average_density_frame;0
18;maximum_cell_density;1
19;maximum_cell_density_frame;1091
20;maximum_cell_density_id;6-24
21;maximum_agent_speed;1.2000000000001083
22;minimum_agent_speed;0.0
23;maximum_distance_walked;25.524890428173737
24;minimum_distance_walked;25.524890428173737
