;0;1
0;noNeed;
1;noNeed;
2;simulation_time;17.36
3;agents_distance_walked;{6: 19.98398580578429}
4;average_distance_walked;19.98398580578429
5;agents_speeds;{6: 1.151151256093565}
6;average_speed;1.151151256093565
7;average_density;1.0
8;average_time;17.36
9;new_metric;2.458279295941093
10;cassol_metric;2.016227662525036
11;normalized_total_simulation_time;17.36
12;normalized_average_simulation_time;17.36
13;normalized_average_speed;1.151151256093565
14;normalized_average_distance_walked;19.98398580578429
15;minimum_simulation_time;17.36
16;maximum_average_density;1.0
17;maximum_average_density_frame;0
18;maximum_cell_density;1
19;maximum_cell_density_frame;27
20;maximum_cell_density_id;0-28
21;maximum_agent_speed;1.2000000000000814
22;minimum_agent_speed;0.8912196263309019
23;maximum_distance_walked;19.98398580578429
24;minimum_distance_walked;19.98398580578429
