;0;1
0;noNeed;
1;noNeed;
2;simulation_time;64.18
3;agents_distance_walked;{7: 71.56358095794141}
4;average_distance_walked;71.56358095794141
5;agents_speeds;{7: 1.1150448887183142}
6;average_speed;1.1150448887183142
7;average_density;1.0
8;average_time;64.18
9;new_metric;2.574717231662059
10;cassol_metric;2.074702530606564
11;normalized_total_simulation_time;64.18
12;normalized_average_simulation_time;64.18
13;normalized_average_speed;1.1150448887183142
14;normalized_average_distance_walked;71.56358095794141
15;minimum_simulation_time;64.18
16;maximum_average_density;1.0
17;maximum_average_density_frame;0
18;maximum_cell_density;1
19;maximum_cell_density_frame;2064
20;maximum_cell_density_id;5-15
21;maximum_agent_speed;1.2000000000001108
22;minimum_agent_speed;0.37942974764761966
23;maximum_distance_walked;71.56358095794141
24;minimum_distance_walked;71.56358095794141
