;0;1
0;noNeed;
1;noNeed;
2;simulation_time;56.26
3;agents_distance_walked;{86: 63.18142657282034}
4;average_distance_walked;63.18142657282034
5;agents_speeds;{86: 1.1230257122790677}
6;average_speed;1.1230257122790677
7;average_density;1.0
8;average_time;56.26
9;new_metric;2.5748930373387564
10;cassol_metric;2.076842337851113
11;normalized_total_simulation_time;56.26
12;normalized_average_simulation_time;56.26
13;normalized_average_speed;1.1230257122790677
14;normalized_average_distance_walked;63.18142657282034
15;minimum_simulation_time;56.26
16;maximum_average_density;1.0
17;maximum_average_density_frame;0
18;maximum_cell_density;1
19;maximum_cell_density_frame;1677
20;maximum_cell_density_id;5-15
21;maximum_agent_speed;1.200000000000116
22;minimum_agent_speed;0.13922339020991564
23;maximum_distance_walked;63.18142657282034
24;minimum_distance_walked;63.18142657282034
