;0;1
0;noNeed;
1;noNeed;
2;simulation_time;36.58
3;agents_distance_walked;{13: 36.44127754927551}
4;average_distance_walked;36.44127754927551
5;agents_speeds;{13: 0.9962076968090627}
6;average_speed;0.9962076968090627
7;average_density;1.0
8;average_time;36.58
9;new_metric;2.397020598423796
10;cassol_metric;1.9431800312520275
11;normalized_total_simulation_time;36.58
12;normalized_average_simulation_time;36.58
13;normalized_average_speed;0.9962076968090627
14;normalized_average_distance_walked;36.44127754927551
15;minimum_simulation_time;36.58
16;maximum_average_density;1.0
17;maximum_average_density_frame;0
18;maximum_cell_density;1
19;maximum_cell_density_frame;0
20;maximum_cell_density_id;3-1
21;maximum_agent_speed;1.2000000000000706
22;minimum_agent_speed;0.0
23;maximum_distance_walked;36.44127754927551
24;minimum_distance_walked;36.44127754927551
