;0;1
0;noNeed;
1;noNeed;
2;simulation_time;67.4
3;agents_distance_walked;{86: 74.18742931927278}
4;average_distance_walked;74.18742931927278
5;agents_speeds;{86: 1.1007036990990027}
6;average_speed;1.1007036990990027
7;average_density;1.0
8;average_time;67.4
9;new_metric;2.561918135444244
10;cassol_metric;2.0637882887958234
11;normalized_total_simulation_time;67.4
12;normalized_average_simulation_time;67.4
13;normalized_average_speed;1.1007036990990027
14;normalized_average_distance_walked;74.18742931927278
15;minimum_simulation_time;67.4
16;maximum_average_density;1.0
17;maximum_average_density_frame;0
18;maximum_cell_density;1
19;maximum_cell_density_frame;2215
20;maximum_cell_density_id;5-15
21;maximum_agent_speed;1.200000000000121
22;minimum_agent_speed;0.3002448273931974
23;maximum_distance_walked;74.18742931927278
24;minimum_distance_walked;74.18742931927278
