;0;1
0;noNeed;
1;noNeed;
2;simulation_time;14.76
3;agents_distance_walked;{7: 11.294624479915973}
4;average_distance_walked;11.294624479915973
5;agents_speeds;{7: 0.7652184606989142}
6;average_speed;0.7652184606989142
7;average_density;1.0
8;average_time;14.76
9;new_metric;1.9756166203996433
10;cassol_metric;1.6377885574513227
11;normalized_total_simulation_time;14.76
12;normalized_average_simulation_time;14.76
13;normalized_average_speed;0.7652184606989142
14;normalized_average_distance_walked;11.294624479915973
15;minimum_simulation_time;14.76
16;maximum_average_density;1.0
17;maximum_average_density_frame;0
18;maximum_cell_density;1
19;maximum_cell_density_frame;0
20;maximum_cell_density_id;20-17
21;maximum_agent_speed;1.200000000000103
22;minimum_agent_speed;0.0
23;maximum_distance_walked;11.294624479915973
24;minimum_distance_walked;11.294624479915973
