;0;1
0;noNeed;
1;noNeed;
2;simulation_time;66.84
3;agents_distance_walked;{86: 74.01148067203553}
4;average_distance_walked;74.01148067203553
5;agents_speeds;{86: 1.1072932476366775}
6;average_speed;1.1072932476366775
7;average_density;1.0
8;average_time;66.84
9;new_metric;2.56866457616572
10;cassol_metric;2.0692951763462584
11;normalized_total_simulation_time;66.84
12;normalized_average_simulation_time;66.84
13;normalized_average_speed;1.1072932476366775
14;normalized_average_distance_walked;74.01148067203553
15;minimum_simulation_time;66.84
16;maximum_average_density;1.0
17;maximum_average_density_frame;0
18;maximum_cell_density;1
19;maximum_cell_density_frame;2209
20;maximum_cell_density_id;5-15
21;maximum_agent_speed;1.2000000000001088
22;minimum_agent_speed;0.16892068515087524
23;maximum_distance_walked;74.01148067203553
24;minimum_distance_walked;74.01148067203553
