;0;1
0;noNeed;
1;noNeed;
2;simulation_time;70.04
3;agents_distance_walked;{13: 76.21967445658561}
4;average_distance_walked;76.21967445658561
5;agents_speeds;{13: 1.088230646153421}
6;average_speed;1.088230646153421
7;average_density;1.0
8;average_time;70.04
9;new_metric;2.550242418763512
10;cassol_metric;2.053938525738112
11;normalized_total_simulation_time;70.04
12;normalized_average_simulation_time;70.04
13;normalized_average_speed;1.088230646153421
14;normalized_average_distance_walked;76.21967445658561
15;minimum_simulation_time;70.04
16;maximum_average_density;1.0
17;maximum_average_density_frame;0
18;maximum_cell_density;1
19;maximum_cell_density_frame;921
20;maximum_cell_density_id;0-10
21;maximum_agent_speed;1.200000000000103
22;minimum_agent_speed;0.14416921223380694
23;maximum_distance_walked;76.21967445658561
24;minimum_distance_walked;76.21967445658561
