;0;1
0;noNeed;
1;noNeed;
2;simulation_time;32.44
3;agents_distance_walked;{6: 37.14891442474431}
4;average_distance_walked;37.14891442474431
5;agents_speeds;{6: 1.1451576579760887}
6;average_speed;1.1451576579760887
7;average_density;1.0
8;average_time;32.44
9;new_metric;2.548662668151114
10;cassol_metric;2.067296188829992
11;normalized_total_simulation_time;32.44
12;normalized_average_simulation_time;32.44
13;normalized_average_speed;1.1451576579760887
14;normalized_average_distance_walked;37.14891442474431
15;minimum_simulation_time;32.44
16;maximum_average_density;1.0
17;maximum_average_density_frame;0
18;maximum_cell_density;1
19;maximum_cell_density_frame;27
20;maximum_cell_density_id;0-28
21;maximum_agent_speed;1.2000000000000917
22;minimum_agent_speed;0.846925802861282
23;maximum_distance_walked;37.14891442474431
24;minimum_distance_walked;37.14891442474431
