;0;1
0;noNeed;
1;noNeed;
2;simulation_time;9.92
3;agents_distance_walked;{28: 11.232778773716415}
4;average_distance_walked;11.232778773716415
5;agents_speeds;{28: 1.1323365699310903}
6;average_speed;1.1323365699310903
7;average_density;1.0
8;average_time;9.92
9;new_metric;2.300153761635923
10;cassol_metric;1.9187021397837216
11;normalized_total_simulation_time;9.92
12;normalized_average_simulation_time;9.92
13;normalized_average_speed;1.1323365699310903
14;normalized_average_distance_walked;11.232778773716415
15;minimum_simulation_time;9.92
16;maximum_average_density;1.0
17;maximum_average_density_frame;0
18;maximum_cell_density;1
19;maximum_cell_density_frame;29
20;maximum_cell_density_id;4-27
21;maximum_agent_speed;1.2000000000000859
22;minimum_agent_speed;0.8551504367790773
23;maximum_distance_walked;11.232778773716415
24;minimum_distance_walked;11.232778773716415
