;0;1
0;noNeed;
1;noNeed;
2;simulation_time;9.8
3;agents_distance_walked;{28: 11.25066743674799}
4;average_distance_walked;11.25066743674799
5;agents_speeds;{28: 1.1480272894640806}
6;average_speed;1.1480272894640806
7;average_density;1.0
8;average_time;9.8
9;new_metric;2.3105096919215673
10;cassol_metric;1.9275797997155628
11;normalized_total_simulation_time;9.8
12;normalized_average_simulation_time;9.8
13;normalized_average_speed;1.1480272894640806
14;normalized_average_distance_walked;11.25066743674799
15;minimum_simulation_time;9.8
16;maximum_average_density;1.0
17;maximum_average_density_frame;0
18;maximum_cell_density;1
19;maximum_cell_density_frame;28
20;maximum_cell_density_id;4-27
21;maximum_agent_speed;1.2000000000000894
22;minimum_agent_speed;0.9317535754262243
23;maximum_distance_walked;11.25066743674799
24;minimum_distance_walked;11.25066743674799
