;0;1
0;noNeed;
1;noNeed;
2;simulation_time;66.8
3;agents_distance_walked;{86: 74.04005577748701}
4;average_distance_walked;74.04005577748701
5;agents_speeds;{86: 1.1083840685252546}
6;average_speed;1.1083840685252546
7;average_density;1.0
8;average_time;66.8
9;new_metric;2.5698211915810276
10;cassol_metric;2.070227864746074
11;normalized_total_simulation_time;66.8
12;normalized_average_simulation_time;66.8
13;normalized_average_speed;1.1083840685252546
14;normalized_average_distance_walked;74.04005577748701
15;minimum_simulation_time;66.8
16;maximum_average_density;1.0
17;maximum_average_density_frame;0
18;maximum_cell_density;1
19;maximum_cell_density_frame;2211
20;maximum_cell_density_id;5-15
21;maximum_agent_speed;1.2000000000001092
22;minimum_agent_speed;0.2579440512182996
23;maximum_distance_walked;74.04005577748701
24;minimum_distance_walked;74.04005577748701
