;0;1
0;noNeed;
1;noNeed;
2;simulation_time;66.3
3;agents_distance_walked;{86: 74.12235093967656}
4;average_distance_walked;74.12235093967656
5;agents_speeds;{86: 1.1179841770690282}
6;average_speed;1.1179841770690282
7;average_density;1.0
8;average_time;66.3
9;new_metric;2.579814079130327
10;cassol_metric;2.0783183569411467
11;normalized_total_simulation_time;66.3
12;normalized_average_simulation_time;66.3
13;normalized_average_speed;1.1179841770690282
14;normalized_average_distance_walked;74.12235093967656
15;minimum_simulation_time;66.3
16;maximum_average_density;1.0
17;maximum_average_density_frame;0
18;maximum_cell_density;1
19;maximum_cell_density_frame;2172
20;maximum_cell_density_id;5-15
21;maximum_agent_speed;1.2000000000001119
22;minimum_agent_speed;0.3140882723809423
23;maximum_distance_walked;74.12235093967656
24;minimum_distance_walked;74.12235093967656
