;0;1
0;noNeed;
1;noNeed;
2;simulation_time;14.84
3;agents_distance_walked;{49: 16.96841584151139}
4;average_distance_walked;16.96841584151139
5;agents_speeds;{49: 1.1434242480802823}
6;average_speed;1.1434242480802823
7;average_density;1.0
8;average_time;14.84
9;new_metric;2.4174794180560073
10;cassol_metric;1.9907064715451335
11;normalized_total_simulation_time;14.84
12;normalized_average_simulation_time;14.84
13;normalized_average_speed;1.1434242480802823
14;normalized_average_distance_walked;16.96841584151139
15;minimum_simulation_time;14.84
16;maximum_average_density;1.0
17;maximum_average_density_frame;0
18;maximum_cell_density;1
19;maximum_cell_density_frame;40
20;maximum_cell_density_id;3-26
21;maximum_agent_speed;1.2000000000000919
22;minimum_agent_speed;0.8835899873646457
23;maximum_distance_walked;16.96841584151139
24;minimum_distance_walked;16.96841584151139
