;0;1
0;noNeed;
1;noNeed;
2;simulation_time;63.660000000000004
3;agents_distance_walked;{13: 69.6801190678998}
4;average_distance_walked;69.6801190678998
5;agents_speeds;{13: 1.0945667462755229}
6;average_speed;1.0945667462755229
7;average_density;1.0
8;average_time;63.660000000000004
9;new_metric;2.551838443451803
10;cassol_metric;2.0565337077121413
11;normalized_total_simulation_time;63.660000000000004
12;normalized_average_simulation_time;63.660000000000004
13;normalized_average_speed;1.0945667462755229
14;normalized_average_distance_walked;69.6801190678998
15;minimum_simulation_time;63.660000000000004
16;maximum_average_density;1.0
17;maximum_average_density_frame;0
18;maximum_cell_density;1
19;maximum_cell_density_frame;0
20;maximum_cell_density_id;3-1
21;maximum_agent_speed;1.2000000000001052
22;minimum_agent_speed;0.10455233582568402
23;maximum_distance_walked;69.6801190678998
24;minimum_distance_walked;69.6801190678998
