;0;1
0;noNeed;
1;noNeed;
2;simulation_time;23.12
3;agents_distance_walked;{4: 26.557200861086876}
4;average_distance_walked;26.557200861086876
5;agents_speeds;{4: 1.1486678573134461}
6;average_speed;1.1486678573134461
7;average_density;1.0
8;average_time;23.12
9;new_metric;2.5066005837663194
10;cassol_metric;2.0438624457882173
11;normalized_total_simulation_time;23.12
12;normalized_average_simulation_time;23.12
13;normalized_average_speed;1.1486678573134461
14;normalized_average_distance_walked;26.557200861086876
15;minimum_simulation_time;23.12
16;maximum_average_density;1.0
17;maximum_average_density_frame;0
18;maximum_cell_density;1
19;maximum_cell_density_frame;163
20;maximum_cell_density_id;1-25
21;maximum_agent_speed;1.2000000000000886
22;minimum_agent_speed;0.882738727188955
23;maximum_distance_walked;26.557200861086876
24;minimum_distance_walked;26.557200861086876
