;0;1
0;noNeed;
1;noNeed;
2;simulation_time;17.52
3;agents_distance_walked;{6: 20.02837999056695}
4;average_distance_walked;20.02837999056695
5;agents_speeds;{6: 1.1431723738908077}
6;average_speed;1.1431723738908077
7;average_density;1.0
8;average_time;17.52
9;new_metric;2.4523711276248625
10;cassol_metric;2.011147823625932
11;normalized_total_simulation_time;17.52
12;normalized_average_simulation_time;17.52
13;normalized_average_speed;1.1431723738908077
14;normalized_average_distance_walked;20.02837999056695
15;minimum_simulation_time;17.52
16;maximum_average_density;1.0
17;maximum_average_density_frame;0
18;maximum_cell_density;1
19;maximum_cell_density_frame;24
20;maximum_cell_density_id;0-28
21;maximum_agent_speed;1.2000000000000852
22;minimum_agent_speed;0.839881307820706
23;maximum_distance_walked;20.02837999056695
24;minimum_distance_walked;20.02837999056695
