;0;1
0;noNeed;
1;noNeed;
2;simulation_time;20.84
3;agents_distance_walked;{35: 23.981948267177295}
4;average_distance_walked;23.981948267177295
5;agents_speeds;{35: 1.1507652719374901}
6;average_speed;1.1507652719374901
7;average_density;1.0
8;average_time;20.84
9;new_metric;2.491709749552591
10;cassol_metric;2.035668747066492
11;normalized_total_simulation_time;20.84
12;normalized_average_simulation_time;20.84
13;normalized_average_speed;1.1507652719374901
14;normalized_average_distance_walked;23.981948267177295
15;minimum_simulation_time;20.84
16;maximum_average_density;1.0
17;maximum_average_density_frame;0
18;maximum_cell_density;1
19;maximum_cell_density_frame;184
20;maximum_cell_density_id;1-22
21;maximum_agent_speed;1.2000000000000874
22;minimum_agent_speed;0.9129126918303958
23;maximum_distance_walked;23.981948267177295
24;minimum_distance_walked;23.981948267177295
