0;56.04;56.04;1.13357007344674;63.525266915955314;141.82;102.78333333333333;1.2168194335599922;0.7032127917315325;68.80620401015204;2.530692362598144;1.8341065905305733;5.012763085877519;1.1125303797319777
1;55.800000000000004;55.800000000000004;1.1386393068696048;63.53607332332395;141.1;100.98511111111111;1.206238103255425;0.7150352004528456;68.57974306900783;2.517844396859386;1.8020183995558727;4.880924467023091;1.108868723338196
2;55.94;55.94;1.1378718581698206;63.65255174601977;142.26;102.75022222222222;1.2183575978387668;0.7028481327562655;68.61004688747262;2.538543897216274;1.8335157427234514;5.0169572538958365;1.1093587070416855
3;56.32;56.32;1.129268270804531;63.60038901171119;142.26;102.54400000000001;1.204227439613189;0.7018974474789366;68.45973776829936;2.538543897216274;1.8298358315488938;5.027928724016941;1.1069283526305291
4;56.08;56.08;1.133730449490656;63.579603607435985;143.32;103.66866666666667;1.2133705108775286;0.6984965178436092;68.78305509184248;2.5574589578872233;1.8499048298834166;5.06762098590079;1.1121560839072362
5;55.08;55.08;1.1484990553692127;63.25932796973623;143.14000000000001;102.86;1.2202792449799484;0.7025595485483918;68.52252387603097;2.554246966452534;1.8354746609564596;5.020282015901778;1.1079435438226815
6;55.9;55.9;1.1348171337318134;63.43627777560836;142.20000000000002;102.836;1.2129399272289327;0.7021138522524473;68.6266648233847;2.5374732334047114;1.8350463954318343;5.025426564288475;1.1096274031399023
7;55.78;55.78;1.1390510497925073;63.53626755742606;142.98;102.9831111111111;1.2134941915363375;0.7017236609076436;68.61961289208058;2.551391862955032;1.8376715044809262;5.029940134784047;1.1095133801687984
8;55.68;55.68;1.141430328431946;63.55484068709076;143.04;102.0971111111111;1.214809528498329;0.7073276029250483;68.5887565081849;2.552462526766595;1.8218613688635101;4.9659752055573065;1.1090144620118316
9;55.68;55.68;1.1390182585199864;63.42053663439284;141.28;101.56244444444445;1.209650340272067;0.7089658023893655;68.48190676906925;2.5210563882940757;1.8123205646760252;4.947619548801789;1.1072868041277395
10;55.72;55.72;1.1379252467386145;63.4051947482756;142.48;102.55822222222221;1.2164101545571955;0.7041878839409187;68.60818877742732;2.542469664525339;1.8300896185264492;5.001586444464375;1.1093286631829373
